freq_ghz,s11_re,s11_im,s12_re,s12_im,s21_re,s21_im,s22_re,s22_im,sdd_re,sdd_im,sdc_re,sdc_im,scd_re,scd_im,scc_re,scc_im,zdd_re,zdd_im,zb1_re,zb1_im,zb2_re,zb2_im,zavg_re,zavg_im,zdd_minus_2zavg_re,zdd_minus_2zavg_im,sdd_db,sdc_db,scd_db,scc_db,branch_mag_imbalance_db,branch_phase_error_deg
1.0088,0.5582754025463611,0.22780824440515787,0.39885039305795167,-0.5098974689937138,0.398837737760146,-0.5098954399465613,0.558165069472228,0.22802732793663824,0.1593761706002457,0.7378142406410356,6.14941859693463e-05,-0.00011055628931642969,4.883888816376025e-05,-0.00010852724216391108,0.9570643014183434,-0.28197866829923945,34.39033551473124,117.95419054215597,17.184982734086617,58.941204176577855,17.205347882298085,59.01297949408678,17.19516530819235,58.97709183533232,4.898346539050635e-06,6.871491336823965e-06,-2.4429995069019066,-77.9576526976826,-78.48832501223583,-0.019656955612555208,-0.010548539494171628,-0.0005026892328032773
1.0096,0.5593776932209734,0.22713065833989496,0.39748705413722313,-0.5094423635273959,0.39747314417045676,-0.5094403860002922,0.5592702623390782,0.22735168473278736,0.16184387862618585,0.7366825463001853,6.067042433083314e-05,-0.00011150195999805323,4.676045756446534e-05,-0.00010952443289431735,0.9568040769338657,-0.2822002032275029,34.62118620859079,118.32291826437103,17.299745663977927,59.1256812984432,17.3214354262725,59.19723017358746,17.310590545125216,59.16145573601533,5.118340361320861e-06,6.79234037193055e-06,-2.4496817706988736,-77.92807759034702,-78.48258176881725,-0.021284746221519546,-0.01053443188549796,0.0006731917481488381
1.0104,0.5604766468012878,0.22644970169170323,0.39613023453721036,-0.5089831825708455,0.3961150862787677,-0.5089812413540064,0.5603721019300466,0.2266726184498562,0.1643017139576782,0.7355433720332056,5.984656484198103e-05,-0.00011242898749608266,4.469830639924899e-05,-0.00011048777065691961,0.9565470347736562,-0.28242105189164624,34.85359290776587,118.69195870667136,17.41529419246396,59.31031803528583,17.438293379299687,59.38163396190782,17.426793785881824,59.34597599859683,5.336002224964886e-06,6.70947770231578e-06,-2.4563705652639394,-77.89898586604147,-78.47543901720495,-0.02288723974746221,-0.010519221493604472,0.0018286854240727735
1.0112,0.561572248943016,0.22576539079555405,0.39477992429283043,-0.5085199776808297,0.39476355412512537,-0.5085180578808582,0.5614705736374886,0.2259901458271928,0.16674967208127445,0.7343967860922174,5.902273661623214e-05,-0.0001133374158051037,4.2652568911172306e-05,-0.00011141761583366439,0.9562931504992302,-0.28264124946947056,35.087565362708865,119.06130789194528,17.531633175585746,59.49511238868524,17.555926635856732,59.56618888027646,17.543779905721237,59.53065063448085,5.551266390568799e-06,6.6229835766762335e-06,-2.4630658721958283,-77.8703899446054,-78.46699683028034,-0.02446455065071538,-0.01050292114764301,0.002964025277606197
1.012,0.5626644854280504,0.22507774205432035,0.3934361131644128,-0.5080527999817266,0.3934185374714681,-0.5080508870186801,0.562565662984306,0.22530428367327368,0.16918774888823773,0.7332428563640003,5.8199068344533256e-05,-0.00011422729099992701,4.0623375399839734e-05,-0.00011231432795337504,0.9560423995241185,-0.2828608306364063,35.32311338738581,119.43096175996133,17.64876750167165,59.68006231786711,17.674340121645663,59.75089290915568,17.661553811658656,59.715477613511396,5.764068497171593e-06,6.532938542136435e-06,-2.4697676744471084,-77.84230144518045,-78.4573532096663,-0.026016795734128455,-0.010485543703416509,0.0040794412027480575
1.0128,0.563753342164799,0.22438677193758894,0.3920987906439037,-0.5075817001668035,0.39208002580790047,-0.5075797797712501,0.563657355624284,0.22461504886446362,0.17161594066863942,0.7320816503700531,5.737568825908701e-05,-0.00011509866121402201,3.8610852255926975e-05,-0.00011317826566066558,0.9557947571204435,-0.28307982956800054,35.56024685928314,119.80091616613124,17.766702091320475,59.86516573909233,17.79353879361727,59.93574398761544,17.78012044246887,59.900454863353886,5.974345398840342e-06,6.439423472670569e-06,-2.4764759563121266,-77.81473122560615,-78.44660387064377,-0.027544094090371108,-0.010467102041073512,0.005175159588361566
1.0136,0.564838805188507,0.2236924969804744,0.39076794596099673,-0.5071067284995463,0.3907480083588967,-0.5071047867096121,0.5647456373424147,0.22392245834377536,0.17403424410551413,0.730913235266704,5.6552724096214924e-05,-0.00011595157661757616,3.661512199615302e-05,-0.00011400978668342499,0.9555501984254076,-0.2832982799424544,35.798975719405114,120.17116688025835,17.885441897380744,60.050420525038675,17.913527639989187,60.12074001270031,17.899484768684964,60.08558026886949,6.182035185986479e-06,6.342519370150512e-06,-2.483190703414993,-77.78768942041482,-78.4348420587352,-0.029046567049529633,-0.010447609062894617,0.006251403398209732
1.0144,0.5659208606615646,0.2229949337824306,0.3894435680891891,-0.506627934815039,0.38942247408942593,-0.5066259579734481,0.5658304940552037,0.2232265291196293,0.1764426562690766,0.7297376778452735,5.573030306205151e-05,-0.00011678608939477697,3.463630329880729e-05,-0.00011480924780390978,0.9553086984476916,-0.28351621494321355,36.039309972261805,120.54170958527284,18.00499190492471,60.235824504175184,18.034311680259627,60.305878838789795,18.01965179259217,60.27085167148249,6.387077462477464e-06,6.242307861725749e-06,-2.4899119026976058,-77.76118547734593,-78.4221583961028,-0.030524338126974186,-0.0104270776912017,0.007308392250450879
1.0152,0.5669994948738039,0.22229409900606045,0.3881256457517584,-0.5061453685213916,0.3881034117109988,-0.5061433432724983,0.5669119118109686,0.22252727826460938,0.1788411746110076,0.7285550445322799,5.4908551797461236e-05,-0.00011760225372109412,3.267451103788899e-05,-0.00011557700482783817,0.955070232073765,-0.28373366726161003,36.281259685848,120.91253987595411,18.12535713121898,60.42137546013171,18.15589596521608,60.49115827695192,18.14062654821753,60.45626686854182,6.589412940627426e-06,6.13887047506978e-06,-2.4966395424077623,-77.73522819246125,-78.40864075649033,-0.03197753297153151,-0.01040552086602885,0.008346342494604642
1.016,0.568074694242781,0.2215900093759273,0.38681416742767016,-0.5056590786012162,0.38679080968764445,-0.5056569918880317,0.5679898767901164,0.22182472291422276,0.18122979695879138,0.727365401389699,5.4087596345175903e-05,-0.00011840012573995085,3.07298563194669e-05,-0.00011631341255548266,0.954834774074106,-0.2839506690995489,36.52483499161132,121.28365325763797,18.246542625689273,60.607071131058404,18.27828557693823,60.676576094290084,18.26241410131375,60.641823612674244,6.7889838177848105e-06,6.0322894768205515e-06,-2.5033736120872874,-77.70982574382985,-78.3943741665212,-0.03340627931397062,-0.010382951543260797,0.009365467286642115
1.0168,0.5691464453140463,0.22088268167736244,0.38550912135740517,-0.5051691136131466,0.385484656241805,-0.5051669526743607,0.5690643753054169,0.2211188802656537,0.18360852151012652,0.7261688141152617,5.326756211482264e-05,-0.00011917976353857662,2.8802446514653024e-05,-0.00011701882475266545,0.9546022991093368,-0.2841672521722456,36.770046084411504,121.65504514491174,18.36855346988095,60.79290920898231,18.401485628796877,60.862130013282496,18.385019549338914,60.8275196111324,6.985733676856398e-06,5.922646934664044e-06,-2.5101141025602702,-77.68498572394574,-78.37944073168755,-0.03481070691577973,-0.010359382692250155,0.010365976664076015
1.0176,0.570214734761403,0.22017213275527492,0.3842104955487169,-0.5046755216934048,0.384184939360161,-0.5046732740604016,0.570135393802254,0.22040976757652228,0.18597734682738956,0.7249653480428018,5.244857385244828e-05,-0.00011994122712526145,2.6892385296628518e-05,-0.00011769359412210079,0.9543727817362675,-0.2843834477110046,37.016903222468365,122.02671086029419,18.491394777414982,60.9788873391538,18.525501265445975,61.04781771111513,18.50844802143048,61.013352525134465,7.1796074081476036e-06,5.8100252573467515e-06,-2.5168610059213137,-77.66071517058604,-78.36391958487829,-0.03619094751829614,-0.010334827293875148,0.01134807761684442
1.0184,0.5712795493871493,0.21945837951296032,0.3829182777823145,-0.5041783505574083,0.38289164679937976,-0.5041760040512818,0.5712029188588679,0.2196974021636398,0.18833627183216145,0.7237550681426451,5.163075560810082e-05,-0.00012068457840300195,2.499977267333975e-05,-0.00011833807227648596,0.9541461964138557,-0.28459928646604504,37.265416727299346,122.39864563290169,18.61507169393753,61.165003119387165,18.65033766281046,61.23363681900716,18.632704678373997,61.19931996919716,7.370551351471022e-06,5.694507365205936e-06,-2.523614315523879,-77.63702059662927,-78.34788685552057,-0.03754713479213725,-0.010309298338497133,0.01231197415924612
1.0192,0.5723408761223118,0.2187414389109073,0.3816324556174684,-0.5036776475014194,0.3816047660917875,-0.5036751902299833,0.5722669371865847,0.21898180140176426,0.1906852957998203,0.7225380390220373,5.081423070396607e-05,-0.00012140988114653362,2.312470502308095e-05,-0.00011895260971039878,0.9539225175090762,-0.2848147987093656,37.515596983646944,122.77084459710102,18.73958939706584,61.35125409939528,18.77600002806779,61.419584921529804,18.757794712566813,61.38541951046254,7.558513317462712e-06,5.576175936994332e-06,-2.5303740259686966,-77.61390801836995,-78.33141565743779,-0.03887940428700579,-0.010282808823791833,0.013257867398664303
1.02,0.5733987020268636,0.21802132796560764,0.38035301639754926,-0.503173459404235,0.38032428455097306,-0.5031708797590341,0.5733274356300282,0.2182629827223583,0.19302441835418474,0.7213143249256175,4.999912170577936e-05,-0.0001221172009757826,2.126727512963278e-05,-0.0001195375557749151,0.9537017193027071,-0.2850300142376515,37.7674544393939,123.1433027911465,18.86495309632771,61.53763778011486,18.902493599623625,61.605659555917526,18.883723347975668,61.571648668016195,7.743442566265912e-06,5.455114106212022e-06,-2.537140133092227,-77.59138298272136,-78.31457609329219,-0.040187893381807845,-0.010255371752862725,0.014185955603068123
1.0208,0.5744530142899309,0.21729806374836327,0.37907994725548777,-0.5026658327289146,0.37905018927731193,-0.5026631193822331,0.5743844011673227,0.2175409636123445,0.19535363946222695,0.7200839897359277,4.9185550392016886e-05,-0.00012280660533141308,1.9427572216179634e-05,-0.00012009325864985321,0.9534837759950267,-0.28524496237521996,38.02099960546797,123.5160151558042,18.99116803309618,61.72415161302669,19.029823647082015,61.7918582113723,19.0104958400891,61.758004912199496,7.925289772003907e-06,5.331405205311057e-06,-2.543912633955199,-77.56945059314346,-78.29743527411638,-0.041472741235161474,-0.0102270001321606,0.015096434267348968
1.0216,0.575503800229987,0.21657166338409495,0.377813235119167,-0.5021548135245466,0.3777824671634209,-0.5021519554264169,0.5754378209102825,0.21681576161286306,0.19767295942884083,0.7188470969739607,4.837363772530745e-05,-0.00012347816344891738,1.760568197922696e-05,-0.00012062006531919633,0.9532686617114288,-0.2854596719770027,38.276243055734476,123.88897653296118,19.118239480518028,61.91079299946793,19.15799547120939,61.978178328360514,19.13811747586371,61.94448566391422,8.104007058307161e-06,5.205132737273743e-06,-2.550691526831224,-77.54811553443452,-78.28005735174382,-0.04273408873622933,-0.010197706969478628,0.015989496178349327
1.0224,0.5765510472950315,0.21584214405015206,0.37655286671674154,-0.5016404474280495,0.37652110489954166,-0.5016374338032636,0.5764876821045821,0.21608739431803015,0.1999823788916652,0.7176037097997476,4.756350382462138e-05,-0.0001241319463319568,1.580168662473902e-05,-0.0001211183215461542,0.9530563505079483,-0.2856741714315655,38.533195426876965,124.26218166421918,19.246172743436883,62.09755928993667,19.287014403891973,62.164617297902566,19.26659357366443,62.13108829391962,8.27954810489473e-06,5.076379949287002e-06,-2.557476811195472,-77.52738209642268,-78.26250356268386,-0.04397207845595617,-0.010167505272036501,0.016865331477504242
1.0232,0.5775947430627603,0.2151095229751206,0.3752988285818827,-0.5011227796660093,0.3752660889788461,-0.5011196000111294,0.5775339721299225,0.2153558793736954,0.202281898815977,0.7163538910129774,4.6755267937126366e-05,-0.000124768026727326,1.40156649006129e-05,-0.00012158837184746141,0.9528468163767059,-0.2858884886641614,38.791867418266136,124.63562518947583,19.374973158310464,62.284447783390135,19.416885808087592,62.351172460854855,19.395929483199026,62.317810122122495,8.451868083625413e-06,4.945230841713055e-06,-2.5642684877134396,-77.50725419647878,-78.24483228195375,-0.04518685459866189,-0.010136408044452799,0.017724127723369065
1.024,0.5786348752407193,0.21437381743763492,0.3740511070589577,-0.5006018550565501,0.3740174057026768,-0.5005984991369232,0.5785766785001757,0.21462123447620268,0.20457152048963026,0.7150977030536554,4.594904841231928e-05,-0.00012538647909729472,1.2247692131317489e-05,-0.0001220305594704374,0.9526400332512648,-0.2861026511398178,39.052269791815355,125.00930164548885,19.504646093121192,62.471455726535,19.547615077770537,62.5378411071849,19.526130585445863,62.50464841685995,8.62092363007605e-06,4.811768945955919e-06,-2.5710665582297647,-77.48773540108765,-78.22709908507746,-0.046378562954034835,-0.010104428286885597,0.018566069952044018
1.0248,0.57967143166645,0.2136350447651877,0.37280968830813377,-0.5000777180112365,0.37277504118571214,-0.500074175858012,0.5796157888635212,0.2138834773711497,0.2068512455180626,0.713835208002793,4.5144962675214284e-05,-0.00012598737959326756,1.0497840253587132e-05,-0.00012244522636875588,0.9524359750119085,-0.28631668586645553,39.31441337182393,125.38320546442688,19.63519694728153,62.65858031311029,19.67920763786945,62.724620475238396,19.65720229257549,62.691600394174344,8.78667295012292e-06,4.6760781913235405e-06,-2.577871025757137,-77.46882894635394,-78.20935681719914,-0.04754735084948489,-0.010071578993057462,0.019391340735751328
1.0256,0.5807044003076173,0.21289322233294194,0.37157455831041425,-0.49955041253700844,0.37153898136106095,-0.4995466744441581,0.5806512910025675,0.21314262585215016,0.2091210758193548,0.7125664675831294,4.434312720152933e-05,-0.00012657080602926363,8.766177848229528e-06,-0.00012283271317897748,0.9522346154908301,-0.2865306193980372,39.578309044807554,125.75733097240483,19.766631151532337,62.845818683163344,19.811668944199393,62.91150775099899,19.789150047865867,62.87866321708117,8.949075819941754e-06,4.538242492913014e-06,-2.584681894465306,-77.450537757505,-78.19165566794831,-0.04869336710293663,-0.010037873148357915,0.020200120241241848
1.0264,0.5817337692621288,0.2121483675625453,0.37034570287260654,-0.4990199822381459,0.37030921198528965,-0.49901603875949047,0.5816831728344609,0.2123986977595979,0.21138101361934677,0.7112915431598898,4.354365749242861e-05,-0.00012713683785403607,7.052770175541845e-06,-0.0001231933591985812,0.952035928477243,-0.2867444778377466,39.84396775931401,126.13167238800402,19.89895416783451,63.033167922317915,19.945004483386057,63.09850006734047,19.921979325610284,63.06583399482919,9.108093443899179e-06,4.3983456379237396e-06,-2.5914991696701097,-77.43286446755793,-78.17404325080891,-0.04981676197598528,-0.010003323727946158,0.020992586286240567
1.0272000000000001,0.5827595267582403,0.21140049792094298,0.3691231076322171,-0.4984864703182611,0.3690857186433749,-0.4984823122645005,0.5827114224109813,0.21165171097943014,0.21363106144681476,0.7100104957415674,4.2746668050597236e-05,-0.00012768555612388544,5.357679208395361e-06,-0.000123527502363302,0.9518398877224068,-0.28695828684119423,40.11140052572679,126.50622382077763,20.03217148925467,63.22062506103464,20.079219772783397,63.2855945032712,20.055695631019034,63.25310978215292,9.26368872455896e-06,4.256471797248196e-06,-2.5983228578226507,-77.41581143502421,-78.15656468615873,-0.05091768712748569,-0.009967943694894593,0.021768914394527883
1.028,0.5837816611546486,0.2106496309191944,0.367906758062283,-0.49794991958232143,0.3678684867535927,-0.49794553801807134,0.583736027918624,0.21090168344189558,0.21587122212869844,0.7087233859807414,4.195227235742616e-05,-0.00012821704347565355,3.680963667151982e-06,-0.0001238354792255647,0.9516464669445741,-0.2871720716196514,40.3806184160531,126.88097926974051,20.16628863984338,63.40818707386455,20.214320360383596,63.472788083171224,20.190304500113488,63.44048757851789,9.415826127678883e-06,4.112704729664074e-06,-2.605152966498508,-77.3993807607275,-78.139262686902,-0.05199629556752912,-0.009931745998309434,0.022529277849770324
1.0288,0.5848001609405727,0.20989578411129078,0.36669663947613085,-0.4974103724386956,0.3666575015723319,-0.4974057586795306,0.5847569776786706,0.21014863312032156,0.2181014987853903,0.7074302741749192,4.116058285053015e-05,-0.00012873138409791318,2.022679051583154e-06,-0.00012411762493286238,0.951455639833853,-0.287385856943307,40.65163256369847,127.25593262184402,20.301311174506743,63.595850878694534,20.350311824720166,63.66007777602107,20.325811499613454,63.6279643273578,9.564471561418486e-06,3.967128421322741e-06,-2.6119895043870525,-77.38357430391025,-78.1221776459657,-0.05305274161187209,-0.009894743571455438,0.023273847748782828
1.0296,0.5858150147358222,0.2091389750929733,0.3654927370320701,-0.4968678709012288,0.3654527481988463,-0.4968630165107322,0.5857742601472454,0.20939257802988523,0.22032189482607561,0.7061312202674098,4.037171090026659e-05,-0.00012922866370425334,3.8287767650801996e-07,-0.0001243742732076475,0.951267380056992,-0.28759966714455126,40.92445416322596,127.6310776504353,20.437244678870616,63.78361333598505,20.4871997747627,63.84746049462359,20.462222226816657,63.81553691530432,9.7095926463453e-06,3.8198266594235974e-06,-2.6188324812808417,-77.36839369745076,-78.10534772479521,-0.0540871808367583,-0.009856949329996726,0.024002793052432025
1.0304,0.5868262112908526,0.20837922150055543,0.3642950357380214,-0.49632245659134083,0.36425421157993454,-0.4963173533781614,0.5867878639153588,0.20863353622638575,0.22253241394412768,0.7048262838482218,3.9585766790306565e-05,-0.00012970896950487143,-1.238391296509711e-06,-0.00012460575632547433,0.9510816612620836,-0.2878135261212805,41.19909447010049,128.00640801370068,20.57409476913756,63.97147124800057,20.624989849804418,64.03493309481672,20.59954230947099,64.00320217140865,9.851158509377456e-06,3.6708833874854463e-06,-2.625681908065107,-77.35384036235837,-78.0888089424501,-0.05509977003418233,-0.009818376170049653,0.02471628063631215
1.0312,0.58783373948681,0.2076165410097446,0.3631035204560738,-0.4957741707401465,0.3630618765145535,-0.4957688107550653,0.5877977777089393,0.20787152580501905,0.22473306011256095,0.7035155241549877,3.8802859695541425e-05,-0.0001301723901778462,-2.841081824800362e-06,-0.00012481240509662483,0.9508984570831882,-0.28802745734022406,41.47556480041785,128.38191725309437,20.711867091936206,64.15942135803215,20.763687719341654,64.22249237468009,20.73777740563893,64.19095686635612,9.989139989841078e-06,3.5203821369123034e-06,-2.632537796707311,-77.3399155216304,-78.07259526435584,-0.056090667167589106,-0.009779036966502348,0.02541447533994301
1.032,0.5888375883355637,0.20685095133446768,0.36191817590697983,-0.49522305419060153,0.36187572765836556,-0.4952174297236058,0.5888039903888523,0.20710656489915466,0.2269238375795353,0.7021990000739148,3.8023097662820415e-05,-0.00013061901584136837,-4.4251509515036425e-06,-0.00012499454884563888,0.9507177411448806,-0.28824148384029247,41.753876530617454,128.757598791751,20.850567324163073,64.34746034961196,20.903299082944955,64.41013507373242,20.876933203554014,64.37879771167219,1.0123509426307464e-05,3.368406623849296e-06,-2.6394001602468107,-77.3266202133172,-78.05673869061998,-0.05706003132799505,-0.009738944571166587,0.026097540014546894
1.0328,0.5898377469797239,0.20608247022569873,0.3607389866745851,-0.49466914739966833,0.36069574952822103,-0.494663250977035,0.5898064909509041,0.20633867167911735,0.22910475086391094,0.7008767701407597,3.724658759191035e-05,-0.00013104893802595718,-5.990558772095422e-06,-0.00012515251539263472,0.950539487066717,-0.2884556282359436,42.03404109717897,129.13344593288193,20.990201172816175,64.5355848457204,21.043829670122005,64.59785787212127,21.01701542146909,64.56672135892083,1.0254240791596203e-05,3.2150402660136024e-06,-2.646269012784586,-77.31395530293918,-78.04126934322004,-0.05800802269056808,-0.009698111810983958,0.026765635570171753
1.0336,0.5908342046926508,0.2053111154702879,0.35956593721018903,-0.4941124904405012,0.35952192650657067,-0.4941063148218908,0.5908052685258376,0.20556786435096638,0.23127580475086434,0.6995488925418232,3.647343521578916e-05,-0.00013146224964442899,-7.537268402579844e-06,-0.0001252866310340467,0.950363668467624,-0.28866991272056886,42.316069996303064,129.50945185815698,21.1307743748211,64.72379140798543,21.18528524017235,64.78565738980532,21.158029807496725,64.75472439889538,1.0381309614615475e-05,3.060366225327016e-06,-2.6531443694730994,-77.30192149543758,-78.02621555186663,-0.0589348024716474,-0.009656551486269972,0.027418921021364895
1.0344,0.5918269508784503,0.20453690488979406,0.3583990118368474,-0.49355312300465454,0.3583542428458194,-0.49354666118021406,0.5918003123793109,0.20479416115528407,0.23343700428754716,0.6982154251149734,3.570374508371499e-05,-0.00013185904496522405,-9.065245944295253e-06,-0.00012539722052475055,0.950190258970214,-0.28888435906989524,42.599974783574055,129.88560962606897,21.272292696848304,64.91207653587338,21.327671582032544,64.97353018572801,21.299982139440424,64.9428033608007,1.0504693207735727e-05,2.9044675784462015e-06,-2.6600262465061912,-77.2905193462844,-78.0116039381221,-0.05984053288618993,-0.009614276368970023,0.028057553531510848
